mysql> select * from urls_crawled;
+----------------------------------------------------------------------------------------------------------------------------------+------+
| url                                                                                                                              | id   |
| http://www.weiyun.com/index.html                                                                                                 | NULL |
| http://www.yixun.com/                                                                                                            | NULL |
| http://x5.qq.com/main.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                        | NULL |
| http://xycq.qq.com/main.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                      | NULL |
| http://yunqi.qq.com/bk/lmqc/20168417.html                                                                                        | NULL |
| http://yunqi.qq.com/bk/xdyq/15836153.html                                                                                        | NULL |
| http://yunqi.qq.com/bk/xdyq/19450995.html                                                                                        | NULL |
| http://yunqi.qq.com/bk/xdyq/20130064.html                                                                                        | NULL |
| http://yunqi.qq.com/bk/xhyq/14854932.html                                                                                        | NULL |
| http://yunqi.qq.com/ranklist/index.html                                                                                          | NULL |
| http://yxwd.qq.com/?ADTAG=media.innerenter.qqcom.index_navigation                                                                | NULL |
| http://z.qzone.com/                                                                                                              | NULL |
+----------------------------------------------------------------------------------------------------------------------------------+------+
389 rows in set (0.02 sec)

mysql> notee;
